source,target,edge_type,shell,creation_date
C0014,P0189,LR,True,2010-04-08
C0014,P0018,SH,True,2010-04-08
C0014,P0018,ADM,True,2010-04-08
C0014,P0181,LR,True,2010-04-08
C0015,P0238,LR,True,2010-06-23
C0015,P0347,COM,True,2010-06-23
C0015,P0218,COM,True,2010-06-23
C0015,P0238,ADM,True,2010-06-23
C0015,P0418,SH,True,2010-06-23
C0015,P0302,SH,True,2010-06-23
C0015,P0238,SH,True,2010-06-23
C0016,P0324,LR,True,2010-10-11
C0016,P0504,SH,True,2010-10-11
C0016,P0002,LR,True,2010-10-11
C0016,P0012,LR,True,2010-10-11
C0016,P0068,LR,True,2010-10-11
C0016,P0069,LR,True,2010-10-11
C0016,P0099,LR,True,2010-10-11
C0016,P0442,LR,True,2010-10-11
C0016,P0433,LR,True,2010-10-11
C0016,P0202,LR,True,2010-10-11
C0016,P0274,LR,True,2010-10-11
C0016,P0324,SH,True,2010-10-11
C0016,P0099,ADM,True,2010-10-11
C0016,P0324,ADM,True,2010-10-11
C0016,P0121,COM,True,2010-10-11
C0016,P0504,LR,True,2010-10-11
C0016,P0099,SH,True,2010-10-11
C0016,P0202,SH,True,2010-10-11
C0016,P0488,LR,True,2010-10-11
C0016,P0504,ADM,True,2010-10-11
C0016,P0380,LR,True,2010-10-11
C0016,P0202,ADM,True,2010-10-11
C0017,P0049,LR,True,2010-10-13
C0017,P0016,COM,True,2010-10-13
C0017,P0317,ADM,True,2010-10-13
C0017,P0317,SH,True,2010-10-13
C0017,P0049,SH,True,2010-10-13
C0018,P0063,LR,True,2010-11-12
C0018,P0063,SH,True,2010-11-12
C0018,P0005,SH,True,2010-11-12
C0018,P0005,COM,True,2010-11-12
C0018,P0063,ADM,True,2010-11-12
C0019,P0333,SH,True,2010-12-07
C0019,P0357,SH,True,2010-12-07
C0019,P0333,ADM,True,2010-12-07
C0019,P0393,LR,True,2010-12-07
C0019,P0333,LR,True,2010-12-07
C0019,P0357,COM,True,2010-12-07
C0020,P0194,ADM,True,2011-02-09
C0020,P0325,SH,True,2011-02-09
C0020,P0325,ADM,True,2011-02-09
C0020,P0478,COM,True,2011-02-09
C0020,P0034,LR,True,2011-02-09
C0020,P0325,LR,True,2011-02-09
C0020,P0194,SH,True,2011-02-09
C0020,P0059,SH,True,2011-02-09
C0020,P0194,LR,True,2011-02-09
C0021,P0102,LR,True,2011-02-24
C0021,P0140,COM,True,2011-02-24
C0021,P0217,ADM,True,2011-02-24
C0021,P0337,SH,True,2011-02-24
C0021,P0269,LR,True,2011-02-24
C0021,P0344,SH,True,2011-02-24
C0021,P0277,SH,True,2011-02-24
C0021,P0243,SH,True,2011-02-24
C0021,P0437,SH,True,2011-02-24
C0021,P0232,SH,True,2011-02-24
C0021,P0223,SH,True,2011-02-24
C0021,P0217,SH,True,2011-02-24
C0021,P0146,SH,True,2011-02-24
C0021,P0132,SH,True,2011-02-24
C0021,P0128,SH,True,2011-02-24
C0021,P0109,SH,True,2011-02-24
C0021,P0101,SH,True,2011-02-24
C0022,P0097,LR,True,2011-03-15
C0022,P0207,LR,True,2011-03-15
C0022,P0272,ADM,True,2011-03-15
C0022,P0272,LR,True,2011-03-15
C0022,P0207,COM,True,2011-03-15
C0022,P0207,SH,True,2011-03-15
C0022,P0272,SH,True,2011-03-15
C0023,P0470,LR,True,2011-04-01
C0023,P0448,LR,True,2011-04-01
C0023,P0250,LR,True,2011-04-01
C0023,P0172,LR,True,2011-04-01
C0023,P0183,COM,True,2011-04-01
C0023,P0448,ADM,True,2011-04-01
C0023,P0475,SH,True,2011-04-01
C0023,P0448,SH,True,2011-04-01
C0024,P0438,ADM,True,2011-05-10
C0024,P0137,SH,True,2011-05-10
C0024,P0175,SH,True,2011-05-10
C0024,P0070,LR,True,2011-05-10
C0024,P0438,SH,True,2011-05-10
C0024,P0156,LR,True,2011-05-10
C0024,P0137,COM,True,2011-05-10
C0024,P0465,LR,True,2011-05-10
C0024,P0438,LR,True,2011-05-10
C0025,P0176,SH,True,2011-07-29
C0025,P0283,SH,True,2011-07-29
C0025,P0273,ADM,True,2011-07-29
C0025,P0290,COM,True,2011-07-29
C0025,P0176,LR,True,2011-07-29
C0025,P0279,LR,True,2011-07-29
C0025,P0176,ADM,True,2011-07-29
C0026,P0134,SH,True,2011-08-23
C0026,P0134,COM,True,2011-08-23
C0026,P0205,LR,True,2011-08-23
C0026,P0327,LR,True,2011-08-23
C0026,P0327,SH,True,2011-08-23
C0026,P0205,ADM,True,2011-08-23
C0026,P0327,ADM,True,2011-08-23
C0027,P0260,SH,True,2011-09-01
C0027,P0281,COM,True,2011-09-01
C0027,P0260,ADM,True,2011-09-01
C0027,P0340,SH,True,2011-09-01
C0027,P0340,LR,True,2011-09-01
C0028,P0335,LR,True,2011-10-21
C0028,P0481,SH,True,2011-10-21
C0028,P0374,SH,True,2011-10-21
C0028,P0374,LR,True,2011-10-21
C0028,P0095,LR,True,2011-10-21
C0028,P0045,COM,True,2011-10-21
C0028,P0468,ADM,True,2011-10-21
C0028,P0265,ADM,True,2011-10-21
C0028,P0256,ADM,True,2011-10-21
C0028,P0481,ADM,True,2011-10-21
C0029,P0322,SH,True,2011-11-15
C0029,P0322,ADM,True,2011-11-15
C0029,P0365,COM,True,2011-11-15
C0029,P0107,LR,True,2011-11-15
C0029,P0190,LR,True,2011-11-15
C0029,P0430,LR,True,2011-11-15
C0029,P0190,SH,True,2011-11-15
C0030,P0209,SH,True,2012-01-05
C0030,P0024,ADM,True,2012-01-05
C0030,P0161,ADM,True,2012-01-05
C0030,P0510,ADM,True,2012-01-05
C0030,P0161,COM,True,2012-01-05
C0030,P0355,COM,True,2012-01-05
C0030,P0024,LR,True,2012-01-05
C0030,P0316,LR,True,2012-01-05
C0030,P0334,LR,True,2012-01-05
C0030,P0024,SH,True,2012-01-05
C0031,P0186,LR,True,2012-02-14
C0031,P0315,SH,True,2012-02-14
C0031,P0303,SH,True,2012-02-14
C0031,P0315,LR,True,2012-02-14
C0031,P0080,LR,True,2012-02-14
C0031,P0092,COM,True,2012-02-14
C0031,P0315,ADM,True,2012-02-14
C0032,P0145,LR,True,2012-02-14
C0032,P0114,COM,True,2012-02-14
C0032,P0145,ADM,True,2012-02-14
C0032,P0306,SH,True,2012-02-14
C0032,P0285,LR,True,2012-02-14
C0032,P0145,SH,True,2012-02-14
C0033,P0348,LR,True,2012-02-20
C0033,P0035,LR,True,2012-02-20
C0033,P0207,SH,True,2012-02-20
C0033,P0348,ADM,True,2012-02-20
C0033,P0348,SH,True,2012-02-20
C0033,P0207,COM,True,2012-02-20
C0033,P0427,LR,True,2012-02-20
C0034,P0142,LR,True,2012-02-21
C0034,P0395,LR,True,2012-02-21
C0034,P0444,LR,True,2012-02-21
C0034,P0411,LR,True,2012-02-21
C0034,P0389,LR,True,2012-02-21
C0034,P0382,LR,True,2012-02-21
C0034,P0361,LR,True,2012-02-21
C0034,P0199,LR,True,2012-02-21
C0034,P0187,LR,True,2012-02-21
C0034,P0507,LR,True,2012-02-21
C0034,P0138,LR,True,2012-02-21
C0034,P0142,COM,True,2012-02-21
C0034,P0050,ADM,True,2012-02-21
C0034,P0307,SH,True,2012-02-21
C0034,P0050,SH,True,2012-02-21
C0034,P0031,LR,True,2012-02-21
C0034,P0463,LR,True,2012-02-21
C0035,P0353,SH,True,2012-03-09
C0035,P0457,COM,True,2012-03-09
C0035,P0449,LR,True,2012-03-09
C0035,P0085,LR,True,2012-03-09
C0035,P0009,LR,True,2012-03-09
C0035,P0353,ADM,True,2012-03-09
C0035,P0267,SH,True,2012-03-09
C0036,P0158,LR,True,2012-04-23
C0036,P0327,COM,True,2012-04-23
C0036,P0158,ADM,True,2012-04-23
C0036,P0327,SH,True,2012-04-23
C0036,P0158,SH,True,2012-04-23
C0037,P0256,SH,True,2012-06-22
C0037,P0475,SH,True,2012-06-22
C0037,P0475,ADM,True,2012-06-22
C0037,P0183,COM,True,2012-06-22
C0037,P0448,LR,True,2012-06-22
C0037,P0256,LR,True,2012-06-22
C0037,P0083,LR,True,2012-06-22
C0038,P0267,SH,True,2012-07-19
C0038,P0446,COM,True,2012-07-19
C0038,P0267,ADM,True,2012-07-19
C0038,P0153,LR,True,2012-07-19
C0038,P0164,LR,True,2012-07-19
C0038,P0212,LR,True,2012-07-19
C0038,P0449,SH,True,2012-07-19
C0039,P0208,SH,True,2012-07-24
C0039,P0358,SH,True,2012-07-24
C0039,P0208,ADM,True,2012-07-24
C0039,P0313,COM,True,2012-07-24
C0039,P0208,LR,True,2012-07-24
C0040,P0261,SH,True,2012-07-27
C0040,P0462,SH,True,2012-07-27
C0040,P0462,ADM,True,2012-07-27
C0040,P0227,COM,True,2012-07-27
C0040,P0462,LR,True,2012-07-27
C0041,P0299,SH,False,2012-07-31
C0041,P0299,LR,False,2012-07-31
C0041,P0291,LR,False,2012-07-31
C0041,P0165,LR,False,2012-07-31
C0041,P0278,COM,False,2012-07-31
C0041,P0299,ADM,False,2012-07-31
C0041,P0483,SH,False,2012-07-31
C0041,P0440,LR,False,2012-07-31
C0042,P0311,LR,True,2012-09-26
C0042,P0286,SH,True,2012-09-26
C0042,P0311,SH,True,2012-09-26
C0042,P0311,ADM,True,2012-09-26
C0042,P0286,COM,True,2012-09-26
C0042,P0185,LR,True,2012-09-26
C0043,P0266,COM,True,2012-10-01
C0043,P0089,LR,True,2012-10-01
C0043,P0072,SH,True,2012-10-01
C0043,P0089,ADM,True,2012-10-01
C0043,P0089,SH,True,2012-10-01
C0044,P0290,COM,True,2012-10-22
C0044,P0203,SH,True,2012-10-22
C0044,P0297,SH,True,2012-10-22
C0044,P0297,LR,True,2012-10-22
C0044,P0297,ADM,True,2012-10-22
C0045,P0129,SH,False,2012-11-28
C0045,P0169,SH,False,2012-11-28
C0045,P0221,SH,False,2012-11-28
C0045,P0384,COM,False,2012-11-28
C0045,P0360,SH,False,2012-11-28
C0045,P0385,LR,False,2012-11-28
C0045,P0169,ADM,False,2012-11-28
C0045,P0360,ADM,False,2012-11-28
C0045,P0123,LR,False,2012-11-28
C0045,P0247,LR,False,2012-11-28
C0045,P0436,LR,False,2012-11-28
C0045,P0169,LR,False,2012-11-28
C0045,P0211,LR,False,2012-11-28
C0045,P0231,LR,False,2012-11-28
C0045,P0129,LR,False,2012-11-28
C0045,P0167,LR,False,2012-11-28
C0046,P0448,LR,True,2012-12-12
C0046,P0119,LR,True,2012-12-12
C0046,P0042,LR,True,2012-12-12
C0046,P0056,COM,True,2012-12-12
C0046,P0448,ADM,True,2012-12-12
C0046,P0448,SH,True,2012-12-12
C0046,P0509,LR,True,2012-12-12
C0046,P0296,SH,True,2012-12-12
C0047,P0127,LR,True,2012-12-13
C0047,P0423,COM,True,2012-12-13
C0047,P0127,ADM,True,2012-12-13
C0047,P0127,SH,True,2012-12-13
C0047,P0419,SH,True,2012-12-13
C0048,P0288,COM,True,2012-12-17
C0048,P0490,ADM,True,2012-12-17
C0048,P0408,SH,True,2012-12-17
C0048,P0150,SH,True,2012-12-17
C0048,P0490,LR,True,2012-12-17
C0048,P0381,LR,True,2012-12-17
C0049,P0248,LR,True,2012-12-21
C0049,P0076,LR,True,2012-12-21
C0049,P0240,SH,True,2012-12-21
C0049,P0248,SH,True,2012-12-21
C0049,P0366,SH,True,2012-12-21
C0049,P0240,ADM,True,2012-12-21
C0049,P0228,COM,True,2012-12-21
C0049,P0248,ADM,True,2012-12-21
C0050,P0448,LR,True,2013-02-13
C0050,P0420,LR,True,2013-02-13
C0050,P0448,SH,True,2013-02-13
C0050,P0469,SH,True,2013-02-13
C0050,P0448,ADM,True,2013-02-13
C0050,P0378,COM,True,2013-02-13
C0050,P0236,LR,True,2013-02-13
C0050,P0376,LR,True,2013-02-13
C0051,P0486,ADM,True,2013-03-07
C0051,P0486,LR,True,2013-03-07
C0051,P0402,LR,True,2013-03-07
C0051,P0193,COM,True,2013-03-07
C0051,P0494,ADM,True,2013-03-07
C0051,P0351,COM,True,2013-03-07
C0051,P0494,SH,True,2013-03-07
C0051,P0402,SH,True,2013-03-07
C0052,P0007,SH,True,2013-03-15
C0052,P0225,COM,True,2013-03-15
C0052,P0007,LR,True,2013-03-15
C0052,P0007,ADM,True,2013-03-15
C0052,P0424,SH,True,2013-03-15
C0053,P0373,LR,True,2013-04-05
C0053,P0364,LR,True,2013-04-05
C0053,P0110,COM,True,2013-04-05
C0053,P0452,ADM,True,2013-04-05
C0053,P0373,ADM,True,2013-04-05
C0053,P0452,SH,True,2013-04-05
C0053,P0452,LR,True,2013-04-05
C0054,P0254,COM,True,2013-04-09
C0054,P0252,ADM,True,2013-04-09
C0054,P0252,SH,True,2013-04-09
C0054,P0252,LR,True,2013-04-09
C0054,P0090,LR,True,2013-04-09
C0054,P0149,SH,True,2013-04-09
C0054,P0414,LR,True,2013-04-09
C0055,P0370,SH,True,2013-04-26
C0055,P0082,ADM,True,2013-04-26
C0055,P0370,COM,True,2013-04-26
C0055,P0082,LR,True,2013-04-26
C0055,P0082,SH,True,2013-04-26
C0056,P0214,LR,True,2013-04-30
C0056,P0290,COM,True,2013-04-30
C0056,P0214,ADM,True,2013-04-30
C0056,P0214,SH,True,2013-04-30
C0056,P0103,SH,True,2013-04-30
C0057,P0051,LR,True,2013-05-14
C0057,P0262,ADM,True,2013-05-14
C0057,P0262,SH,True,2013-05-14
C0057,P0210,SH,True,2013-05-14
C0057,P0345,COM,True,2013-05-14
C0058,P0001,SH,True,2013-06-28
C0058,P0312,LR,True,2013-06-28
C0058,P0461,LR,True,2013-06-28
C0058,P0046,LR,True,2013-06-28
C0058,P0499,COM,True,2013-06-28
C0058,P0280,ADM,True,2013-06-28
C0058,P0280,LR,True,2013-06-28
C0058,P0280,SH,True,2013-06-28
C0059,P0027,SH,True,2013-08-01
C0059,P0028,SH,True,2013-08-01
C0059,P0027,ADM,True,2013-08-01
C0059,P0314,COM,True,2013-08-01
C0059,P0027,LR,True,2013-08-01
C0059,P0133,LR,True,2013-08-01
C0059,P0497,LR,True,2013-08-01
C0060,P0284,SH,True,2013-08-16
C0060,P0343,COM,True,2013-08-16
C0060,P0173,ADM,True,2013-08-16
C0060,P0173,SH,True,2013-08-16
C0060,P0284,LR,True,2013-08-16
C0061,P0498,SH,True,2013-08-29
C0061,P0166,COM,True,2013-08-29
C0061,P0233,SH,True,2013-08-29
C0061,P0498,ADM,True,2013-08-29
C0062,P0053,LR,True,2013-09-27
C0062,P0399,SH,True,2013-09-27
C0062,P0004,LR,True,2013-09-27
C0062,P0341,SH,True,2013-09-27
C0062,P0120,LR,True,2013-09-27
C0062,P0014,LR,True,2013-09-27
C0062,P0251,LR,True,2013-09-27
C0062,P0046,LR,True,2013-09-27
C0062,P0029,LR,True,2013-09-27
C0062,P0399,ADM,True,2013-09-27
C0062,P0399,LR,True,2013-09-27
C0062,P0398,LR,True,2013-09-27
C0063,P0210,SH,True,2013-10-11
C0063,P0051,LR,True,2013-10-11
C0063,P0345,COM,True,2013-10-11
C0063,P0262,ADM,True,2013-10-11
C0063,P0262,SH,True,2013-10-11
C0064,P0472,LR,True,2013-10-29
C0064,P0472,SH,True,2013-10-29
C0064,P0472,ADM,True,2013-10-29
C0064,P0469,SH,True,2013-10-29
C0064,P0377,COM,True,2013-10-29
C0064,P0475,LR,True,2013-10-29
C0065,P0091,COM,True,2013-10-30
C0065,P0367,ADM,True,2013-10-30
C0065,P0091,SH,True,2013-10-30
C0065,P0367,SH,True,2013-10-30
C0065,P0367,LR,True,2013-10-30
C0066,P0403,SH,True,2013-11-13
C0066,P0403,ADM,True,2013-11-13
C0066,P0244,COM,True,2013-11-13
C0066,P0342,LR,True,2013-11-13
C0066,P0403,LR,True,2013-11-13
C0066,P0406,SH,True,2013-11-13
C0067,P0460,LR,True,2013-12-05
C0067,P0318,LR,True,2013-12-05
C0067,P0257,LR,True,2013-12-05
C0067,P0136,LR,True,2013-12-05
C0067,P0065,LR,True,2013-12-05
C0067,P0019,COM,True,2013-12-05
C0067,P0460,ADM,True,2013-12-05
C0067,P0392,LR,True,2013-12-05
C0067,P0460,SH,True,2013-12-05
C0067,P0511,LR,True,2013-12-05
C0067,P0280,SH,True,2013-12-05
C0068,P0044,SH,True,2014-01-20
C0068,P0058,SH,True,2014-01-20
C0068,P0287,SH,True,2014-01-20
C0068,P0058,ADM,True,2014-01-20
C0068,P0386,COM,True,2014-01-20
C0068,P0287,COM,True,2014-01-20
C0068,P0058,LR,True,2014-01-20
C0068,P0086,LR,True,2014-01-20
C0068,P0100,LR,True,2014-01-20
C0068,P0480,LR,True,2014-01-20
C0068,P0510,LR,True,2014-01-20
C0068,P0021,LR,True,2014-01-20
C0069,P0166,SH,True,2014-02-12
C0069,P0498,LR,True,2014-02-12
C0069,P0073,COM,True,2014-02-12
C0069,P0498,ADM,True,2014-02-12
C0069,P0498,SH,True,2014-02-12
C0070,P0013,SH,True,2014-03-05
C0070,P0215,LR,True,2014-03-05
C0070,P0064,SH,True,2014-03-05
C0070,P0215,SH,True,2014-03-05
C0070,P0489,SH,True,2014-03-05
C0070,P0013,ADM,True,2014-03-05
C0070,P0215,ADM,True,2014-03-05
C0070,P0037,COM,True,2014-03-05
C0070,P0013,LR,True,2014-03-05
C0071,P0245,LR,True,2014-03-10
C0071,P0245,SH,True,2014-03-10
C0071,P0245,ADM,True,2014-03-10
C0071,P0131,SH,True,2014-03-10
C0071,P0407,COM,True,2014-03-10
C0072,P0379,ADM,True,2014-03-24
C0072,P0417,SH,True,2014-03-24
C0072,P0270,COM,True,2014-03-24
C0072,P0379,LR,True,2014-03-24
C0072,P0379,SH,True,2014-03-24
C0073,P0020,SH,True,2014-03-26
C0073,P0339,SH,True,2014-03-26
C0073,P0339,ADM,True,2014-03-26
C0073,P0255,COM,True,2014-03-26
C0073,P0011,LR,True,2014-03-26
C0073,P0339,LR,True,2014-03-26
C0074,P0352,LR,True,2014-04-02
C0074,P0417,ADM,True,2014-04-02
C0074,P0417,LR,True,2014-04-02
C0074,P0396,COM,True,2014-04-02
C0074,P0417,SH,True,2014-04-02
C0074,P0352,SH,True,2014-04-02
C0075,P0198,SH,True,2014-04-03
C0075,P0256,SH,True,2014-04-03
C0075,P0256,ADM,True,2014-04-03
C0075,P0377,COM,True,2014-04-03
C0075,P0236,LR,True,2014-04-03
C0075,P0256,LR,True,2014-04-03
C0076,P0352,LR,True,2014-04-10
C0076,P0352,SH,True,2014-04-10
C0076,P0428,COM,True,2014-04-10
C0076,P0417,SH,True,2014-04-10
C0076,P0417,LR,True,2014-04-10
C0076,P0417,ADM,True,2014-04-10
C0077,P0282,COM,True,2014-04-25
C0077,P0079,ADM,True,2014-04-25
C0077,P0201,SH,True,2014-04-25
C0077,P0079,SH,True,2014-04-25
C0078,P0352,LR,True,2014-04-25
C0078,P0048,COM,True,2014-04-25
C0078,P0352,ADM,True,2014-04-25
C0078,P0379,SH,True,2014-04-25
C0078,P0352,SH,True,2014-04-25
C0077,P0079,LR,True,2014-04-25
C0079,P0390,SH,True,2014-05-07
C0080,P0116,SH,True,2014-05-07
C0080,P0434,SH,True,2014-05-07
C0080,P0434,ADM,True,2014-05-07
C0080,P0415,COM,True,2014-05-07
C0079,P0087,COM,True,2014-05-07
C0080,P0434,LR,True,2014-05-07
C0079,P0246,ADM,True,2014-05-07
C0079,P0246,LR,True,2014-05-07
C0079,P0246,SH,True,2014-05-07
C0081,P0332,SH,True,2014-05-09
C0081,P0432,SH,True,2014-05-09
C0081,P0432,ADM,True,2014-05-09
C0081,P0332,COM,True,2014-05-09
C0081,P0432,LR,True,2014-05-09
C0082,P0485,LR,True,2014-06-24
C0082,P0206,SH,True,2014-06-24
C0082,P0485,SH,True,2014-06-24
C0082,P0485,ADM,True,2014-06-24
C0082,P0230,COM,True,2014-06-24
C0083,P0491,SH,True,2014-06-25
C0083,P0259,LR,True,2014-06-25
C0083,P0148,ADM,True,2014-06-25
C0083,P0422,COM,True,2014-06-25
C0083,P0148,LR,True,2014-06-25
C0083,P0148,SH,True,2014-06-25
C0083,P0388,LR,True,2014-06-25
C0084,P0253,LR,True,2014-07-11
C0084,P0237,SH,True,2014-07-11
C0084,P0275,SH,True,2014-07-11
C0084,P0237,LR,True,2014-07-11
C0084,P0237,ADM,True,2014-07-11
C0084,P0075,COM,True,2014-07-11
C0085,P0456,SH,True,2014-08-19
C0085,P0293,LR,True,2014-08-19
C0085,P0456,COM,True,2014-08-19
C0085,P0293,ADM,True,2014-08-19
C0085,P0293,SH,True,2014-08-19
C0086,P0448,LR,True,2014-09-26
C0086,P0473,SH,True,2014-09-26
C0086,P0256,SH,True,2014-09-26
C0086,P0106,LR,True,2014-09-26
C0086,P0259,LR,True,2014-09-26
C0086,P0256,ADM,True,2014-09-26
C0086,P0300,LR,True,2014-09-26
C0086,P0197,LR,True,2014-09-26
C0086,P0377,COM,True,2014-09-26
C0087,P0387,LR,True,2014-11-06
C0087,P0387,ADM,True,2014-11-06
C0087,P0055,COM,True,2014-11-06
C0087,P0387,SH,True,2014-11-06
C0087,P0234,SH,True,2014-11-06
C0090,P0501,LR,False,2014-11-12
C0089,P0003,COM,True,2014-11-12
C0089,P0268,ADM,True,2014-11-12
C0089,P0500,SH,True,2014-11-12
C0089,P0268,SH,True,2014-11-12
C0090,P0152,SH,False,2014-11-12
C0090,P0264,SH,False,2014-11-12
C0090,P0397,SH,False,2014-11-12
C0090,P0501,SH,False,2014-11-12
C0090,P0501,ADM,False,2014-11-12
C0089,P0249,SH,True,2014-11-12
C0089,P0454,LR,True,2014-11-12
C0089,P0482,LR,True,2014-11-12
C0089,P0505,LR,True,2014-11-12
C0088,P0235,SH,True,2014-11-12
C0088,P0451,SH,True,2014-11-12
C0088,P0235,ADM,True,2014-11-12
C0088,P0451,COM,True,2014-11-12
C0088,P0235,LR,True,2014-11-12
C0090,P0397,COM,False,2014-11-12
C0089,P0023,LR,True,2014-11-12
C0090,P0264,LR,False,2014-11-12
C0089,P0492,LR,True,2014-11-12
C0089,P0032,LR,True,2014-11-12
C0089,P0200,LR,True,2014-11-12
C0089,P0435,LR,True,2014-11-12
C0089,P0330,LR,True,2014-11-12
C0089,P0328,LR,True,2014-11-12
C0089,P0320,LR,True,2014-11-12
C0089,P0309,LR,True,2014-11-12
C0089,P0301,LR,True,2014-11-12
C0089,P0295,LR,True,2014-11-12
C0089,P0271,LR,True,2014-11-12
C0089,P0268,LR,True,2014-11-12
C0089,P0160,LR,True,2014-11-12
C0089,P0168,LR,True,2014-11-12
C0089,P0171,LR,True,2014-11-12
C0089,P0177,LR,True,2014-11-12
C0089,P0179,LR,True,2014-11-12
C0089,P0188,LR,True,2014-11-12
C0089,P0195,LR,True,2014-11-12
C0089,P0336,LR,True,2014-11-12
C0089,P0359,LR,True,2014-11-12
C0089,P0157,LR,True,2014-11-12
C0089,P0126,LR,True,2014-11-12
